Product_ID,Product_Name,Category,Subcategory,Brand,Price
PROD_2646,Product_2646,Home Appliances,Washing Machine,BrandA,994.85
PROD_2647,Product_2647,Home Appliances,Beverages,BrandD,1124.96
PROD_2648,Product_2648,Home Appliances,Microwave,BrandA,1244.75
PROD_2649,Product_2649,Groceries,Academic,BrandC,170.71
PROD_2650,Product_2650,Books,Academic,BrandA,184.39
PROD_2651,Product_2651,Home Appliances,Makeup,BrandB,694.59
PROD_2652,Product_2652,Home Appliances,Non-Fiction,BrandB,475.03
PROD_2653,Product_2653,Home Appliances,Washing Machine,BrandA,1937.83
PROD_2654,Product_2654,Groceries,Laptop,BrandA,65.53
PROD_2655,Product_2655,Books,Microwave,BrandD,134.96
PROD_2656,Product_2656,Beauty,Fiction,BrandD,972.13
PROD_2657,Product_2657,Fashion,Laptop,BrandB,1474.25
PROD_2658,Product_2658,Fashion,Daily Essentials,BrandA,73.74
PROD_2659,Product_2659,Fashion,Academic,BrandA,1003.28
PROD_2660,Product_2660,Beauty,Laptop,BrandD,173.56
PROD_2661,Product_2661,Home Appliances,Microwave,BrandD,1373.84
PROD_2662,Product_2662,Beauty,Footwear,BrandC,680.59
PROD_2663,Product_2663,Electronics,Footwear,BrandC,1003.27
PROD_2664,Product_2664,Electronics,Laptop,BrandD,1650.11
PROD_2665,Product_2665,Groceries,Daily Essentials,BrandA,762.23
PROD_2666,Product_2666,Beauty,Haircare,BrandB,1753.76
PROD_2667,Product_2667,Electronics,Mobile,BrandD,1494.97
PROD_2668,Product_2668,Beauty,Microwave,BrandC,1577.6
PROD_2669,Product_2669,Beauty,Makeup,BrandC,648.89
PROD_2670,Product_2670,Electronics,Camera,BrandC,1719.84
PROD_2671,Product_2671,Beauty,Camera,BrandD,359.55
PROD_2672,Product_2672,Beauty,Skincare,BrandA,496.2
PROD_2673,Product_2673,Fashion,Microwave,BrandD,1081.07
PROD_2674,Product_2674,Electronics,Haircare,BrandB,556.43
PROD_2675,Product_2675,Beauty,Mobile,BrandC,421.49
PROD_2676,Product_2676,Books,Accessories,BrandB,1727.99
PROD_2677,Product_2677,Books,Washing Machine,BrandB,349.91
PROD_2678,Product_2678,Books,Microwave,BrandB,784.72
PROD_2679,Product_2679,Fashion,Non-Fiction,BrandD,1187.13
PROD_2680,Product_2680,Groceries,Microwave,BrandD,1594.35
PROD_2681,Product_2681,Home Appliances,Fiction,BrandA,231.49
PROD_2682,Product_2682,Home Appliances,Mobile,BrandC,541.78
PROD_2683,Product_2683,Groceries,Microwave,BrandB,414.64
PROD_2684,Product_2684,Fashion,Accessories,BrandD,1474.56
PROD_2685,Product_2685,Beauty,Camera,BrandA,1292.51
PROD_2686,Product_2686,Groceries,Academic,BrandB,1713.67
PROD_2687,Product_2687,Fashion,Refrigerator,BrandB,341.25
PROD_2688,Product_2688,Beauty,Snacks,BrandC,1337.72
PROD_2689,Product_2689,Fashion,Footwear,BrandD,686.15
PROD_2690,Product_2690,Electronics,Laptop,BrandD,1217.72
PROD_2691,Product_2691,Beauty,Haircare,BrandC,1899.36
PROD_2692,Product_2692,Fashion,Haircare,BrandB,524.43
PROD_2693,Product_2693,Electronics,Accessories,BrandC,1748.62
PROD_2694,Product_2694,Home Appliances,Camera,BrandD,222.55
PROD_2695,Product_2695,Beauty,Snacks,BrandA,640.63
PROD_2696,Product_2696,Home Appliances,Microwave,BrandD,1905.64
PROD_2697,Product_2697,Groceries,Haircare,BrandD,1935.4
PROD_2698,Product_2698,Home Appliances,Clothing,BrandB,292.62
PROD_2699,Product_2699,Beauty,Daily Essentials,BrandC,616.65
PROD_2700,Product_2700,Books,Mobile,BrandD,1837.72
PROD_2701,Product_2701,Electronics,Haircare,BrandD,910.65
PROD_2702,Product_2702,Fashion,Snacks,BrandB,1811.09
PROD_2703,Product_2703,Electronics,Beverages,BrandD,1189.86
PROD_2704,Product_2704,Beauty,Footwear,BrandD,1508.16
PROD_2705,Product_2705,Electronics,Non-Fiction,BrandC,1244.9
PROD_2706,Product_2706,Beauty,Snacks,BrandB,17.57
PROD_2707,Product_2707,Beauty,Non-Fiction,BrandC,282.09
PROD_2708,Product_2708,Fashion,Fiction,BrandC,964.04
PROD_2709,Product_2709,Home Appliances,Makeup,BrandD,506.42
PROD_2710,Product_2710,Groceries,Daily Essentials,BrandD,1945.45
PROD_2711,Product_2711,Beauty,Refrigerator,BrandA,1804.53
PROD_2712,Product_2712,Beauty,Washing Machine,BrandD,213.21
PROD_2713,Product_2713,Beauty,Footwear,BrandA,1826.07
PROD_2714,Product_2714,Beauty,Mobile,BrandA,1545.89
PROD_2715,Product_2715,Home Appliances,Washing Machine,BrandD,1607.82
PROD_2716,Product_2716,Books,Microwave,BrandD,1267.99
PROD_2717,Product_2717,Books,Accessories,BrandD,881.22
PROD_2718,Product_2718,Home Appliances,Accessories,BrandA,1577.33
PROD_2719,Product_2719,Fashion,Laptop,BrandB,623.88
PROD_2720,Product_2720,Books,Makeup,BrandD,1878.16
PROD_2721,Product_2721,Fashion,Fiction,BrandD,636.67
PROD_2722,Product_2722,Groceries,Skincare,BrandC,1638.37
PROD_2723,Product_2723,Beauty,Daily Essentials,BrandA,79.36
PROD_2724,Product_2724,Fashion,Haircare,BrandB,1946.94
PROD_2725,Product_2725,Groceries,Camera,BrandC,1295.06
PROD_2726,Product_2726,Home Appliances,Clothing,BrandA,931.0
PROD_2727,Product_2727,Groceries,Microwave,BrandB,201.42
PROD_2728,Product_2728,Books,Haircare,BrandD,1618.81
PROD_2729,Product_2729,Electronics,Beverages,BrandC,445.69
PROD_2730,Product_2730,Home Appliances,Fiction,BrandC,941.78
PROD_2731,Product_2731,Beauty,Academic,BrandB,1029.95
PROD_2732,Product_2732,Books,Academic,BrandC,446.01
PROD_2733,Product_2733,Home Appliances,Makeup,BrandC,1227.6
PROD_2734,Product_2734,Electronics,Fiction,BrandC,527.53
PROD_2735,Product_2735,Fashion,Daily Essentials,BrandC,1433.79
PROD_2736,Product_2736,Beauty,Camera,BrandB,1351.92
PROD_2737,Product_2737,Groceries,Camera,BrandD,1149.55
PROD_2738,Product_2738,Electronics,Microwave,BrandB,405.45
PROD_2739,Product_2739,Groceries,Beverages,BrandA,1072.52
PROD_2740,Product_2740,Books,Camera,BrandA,227.37
PROD_2741,Product_2741,Home Appliances,Skincare,BrandA,482.68
PROD_2742,Product_2742,Books,Haircare,BrandC,1009.03
PROD_2743,Product_2743,Home Appliances,Beverages,BrandD,1896.79
PROD_2744,Product_2744,Books,Skincare,BrandA,1457.18
PROD_2745,Product_2745,Home Appliances,Beverages,BrandD,67.35
PROD_2746,Product_2746,Groceries,Accessories,BrandA,384.25
PROD_2747,Product_2747,Home Appliances,Clothing,BrandA,1274.43
PROD_2748,Product_2748,Home Appliances,Mobile,BrandC,1037.05
PROD_2749,Product_2749,Groceries,Mobile,BrandD,266.9
PROD_2750,Product_2750,Electronics,Makeup,BrandD,888.38
PROD_2751,Product_2751,Groceries,Skincare,BrandC,1813.37
PROD_2752,Product_2752,Books,Snacks,BrandD,60.25
PROD_2753,Product_2753,Beauty,Snacks,BrandB,295.81
PROD_2754,Product_2754,Electronics,Washing Machine,BrandA,1435.94
PROD_2755,Product_2755,Fashion,Footwear,BrandA,1232.6
PROD_2756,Product_2756,Beauty,Fiction,BrandD,1700.36
PROD_2757,Product_2757,Electronics,Mobile,BrandC,887.87
PROD_2758,Product_2758,Home Appliances,Refrigerator,BrandA,10.12
PROD_2759,Product_2759,Electronics,Haircare,BrandB,588.57
PROD_2760,Product_2760,Groceries,Washing Machine,BrandC,445.5
PROD_2761,Product_2761,Books,Clothing,BrandA,555.86
PROD_2762,Product_2762,Beauty,Haircare,BrandC,1969.45
PROD_2763,Product_2763,Home Appliances,Non-Fiction,BrandD,526.61
PROD_2764,Product_2764,Electronics,Beverages,BrandD,1685.45
PROD_2765,Product_2765,Electronics,Clothing,BrandB,43.78
PROD_2766,Product_2766,Home Appliances,Camera,BrandA,600.61
PROD_2767,Product_2767,Groceries,Footwear,BrandC,1718.79
PROD_2768,Product_2768,Books,Refrigerator,BrandD,1441.77
PROD_2769,Product_2769,Books,Beverages,BrandB,728.67
PROD_2770,Product_2770,Fashion,Fiction,BrandB,1172.63
PROD_2771,Product_2771,Beauty,Mobile,BrandC,1383.14
PROD_2772,Product_2772,Home Appliances,Camera,BrandB,232.6
PROD_2773,Product_2773,Electronics,Washing Machine,BrandB,1284.74
PROD_2774,Product_2774,Books,Washing Machine,BrandD,1551.52
PROD_2775,Product_2775,Fashion,Laptop,BrandC,945.97
PROD_2776,Product_2776,Books,Camera,BrandD,916.72
PROD_2777,Product_2777,Groceries,Refrigerator,BrandA,1708.16
PROD_2778,Product_2778,Electronics,Camera,BrandA,1342.37
PROD_2779,Product_2779,Fashion,Beverages,BrandD,51.9
PROD_2780,Product_2780,Groceries,Microwave,BrandA,742.05
PROD_2781,Product_2781,Home Appliances,Makeup,BrandB,837.35
PROD_2782,Product_2782,Groceries,Clothing,BrandB,1201.58
PROD_2783,Product_2783,Groceries,Academic,BrandD,1648.46
PROD_2784,Product_2784,Fashion,Clothing,BrandB,438.09
PROD_2785,Product_2785,Home Appliances,Snacks,BrandC,325.17
PROD_2786,Product_2786,Fashion,Snacks,BrandA,1267.17
PROD_2787,Product_2787,Electronics,Clothing,BrandB,681.15
PROD_2788,Product_2788,Groceries,Fiction,BrandA,1168.46
PROD_2789,Product_2789,Beauty,Skincare,BrandD,1447.79
PROD_2790,Product_2790,Groceries,Haircare,BrandC,140.22
PROD_2791,Product_2791,Home Appliances,Microwave,BrandA,1709.34
PROD_2792,Product_2792,Fashion,Washing Machine,BrandD,386.25
PROD_2793,Product_2793,Home Appliances,Clothing,BrandC,1355.9
PROD_2794,Product_2794,Electronics,Laptop,BrandD,1335.65
PROD_2795,Product_2795,Books,Camera,BrandB,37.93
PROD_2796,Product_2796,Books,Washing Machine,BrandB,521.68
PROD_2797,Product_2797,Groceries,Accessories,BrandB,1032.63
PROD_2798,Product_2798,Beauty,Clothing,BrandC,624.72
PROD_2799,Product_2799,Fashion,Haircare,BrandD,302.21
PROD_2800,Product_2800,Fashion,Refrigerator,BrandC,501.6
PROD_2801,Product_2801,Beauty,Haircare,BrandA,773.41
PROD_2802,Product_2802,Groceries,Camera,BrandA,420.86
PROD_2803,Product_2803,Groceries,Mobile,BrandC,1012.56
PROD_2804,Product_2804,Beauty,Non-Fiction,BrandC,1843.13
PROD_2805,Product_2805,Fashion,Washing Machine,BrandD,1720.09
PROD_2806,Product_2806,Home Appliances,Academic,BrandD,272.82
PROD_2807,Product_2807,Groceries,Camera,BrandA,1640.14
PROD_2808,Product_2808,Groceries,Daily Essentials,BrandA,1623.37
PROD_2809,Product_2809,Groceries,Mobile,BrandC,218.99
PROD_2810,Product_2810,Home Appliances,Camera,BrandA,819.58
PROD_2811,Product_2811,Home Appliances,Snacks,BrandD,849.24
PROD_2812,Product_2812,Electronics,Fiction,BrandD,921.41
PROD_2813,Product_2813,Home Appliances,Mobile,BrandB,291.01
PROD_2814,Product_2814,Groceries,Makeup,BrandD,891.19
PROD_2815,Product_2815,Fashion,Academic,BrandB,410.42
PROD_2816,Product_2816,Home Appliances,Beverages,BrandB,1295.56
PROD_2817,Product_2817,Home Appliances,Fiction,BrandC,1713.97
PROD_2818,Product_2818,Fashion,Beverages,BrandC,475.35
PROD_2819,Product_2819,Groceries,Daily Essentials,BrandD,106.88
PROD_2820,Product_2820,Fashion,Camera,BrandB,464.24
PROD_2821,Product_2821,Books,Beverages,BrandA,513.72
PROD_2822,Product_2822,Electronics,Footwear,BrandA,1033.26
PROD_2823,Product_2823,Books,Camera,BrandA,758.17
PROD_2824,Product_2824,Books,Clothing,BrandA,680.26
PROD_2825,Product_2825,Beauty,Mobile,BrandD,1574.83
PROD_2826,Product_2826,Home Appliances,Clothing,BrandB,1480.65
PROD_2827,Product_2827,Books,Accessories,BrandC,136.95
PROD_2828,Product_2828,Fashion,Microwave,BrandD,1702.31
PROD_2829,Product_2829,Beauty,Haircare,BrandC,765.56
PROD_2830,Product_2830,Books,Non-Fiction,BrandA,851.57
PROD_2831,Product_2831,Beauty,Makeup,BrandA,1658.66
PROD_2832,Product_2832,Home Appliances,Clothing,BrandC,1466.48
PROD_2833,Product_2833,Books,Skincare,BrandD,1657.36
PROD_2834,Product_2834,Electronics,Beverages,BrandC,1929.9
PROD_2835,Product_2835,Electronics,Mobile,BrandA,935.35
PROD_2836,Product_2836,Groceries,Academic,BrandA,1803.7
PROD_2837,Product_2837,Books,Clothing,BrandC,1467.74
PROD_2838,Product_2838,Books,Clothing,BrandB,1637.11
PROD_2839,Product_2839,Fashion,Snacks,BrandC,1458.61
PROD_2840,Product_2840,Groceries,Laptop,BrandA,1247.07
PROD_2841,Product_2841,Beauty,Laptop,BrandD,1386.6
PROD_2842,Product_2842,Home Appliances,Clothing,BrandB,1944.81
PROD_2843,Product_2843,Fashion,Footwear,BrandA,217.5
PROD_2844,Product_2844,Books,Non-Fiction,BrandA,1391.91
PROD_2845,Product_2845,Fashion,Haircare,BrandB,1165.84
PROD_2846,Product_2846,Books,Clothing,BrandA,1343.69
PROD_2847,Product_2847,Beauty,Clothing,BrandC,1734.95
PROD_2848,Product_2848,Fashion,Fiction,BrandB,1467.47
PROD_2849,Product_2849,Beauty,Refrigerator,BrandA,1135.33
PROD_2850,Product_2850,Fashion,Non-Fiction,BrandA,908.41
PROD_2851,Product_2851,Home Appliances,Clothing,BrandC,650.89
PROD_2852,Product_2852,Home Appliances,Accessories,BrandD,1613.43
PROD_2853,Product_2853,Electronics,Refrigerator,BrandB,1717.93
PROD_2854,Product_2854,Beauty,Laptop,BrandD,1910.52
PROD_2855,Product_2855,Groceries,Camera,BrandC,1621.18
PROD_2856,Product_2856,Groceries,Fiction,BrandB,969.47
PROD_2857,Product_2857,Home Appliances,Makeup,BrandD,1085.32
PROD_2858,Product_2858,Groceries,Beverages,BrandC,1006.57
PROD_2859,Product_2859,Groceries,Non-Fiction,BrandD,492.88
PROD_2860,Product_2860,Fashion,Footwear,BrandD,532.67
PROD_2861,Product_2861,Electronics,Microwave,BrandB,1129.57
PROD_2862,Product_2862,Beauty,Skincare,BrandA,375.18
PROD_2863,Product_2863,Fashion,Footwear,BrandD,315.37
PROD_2864,Product_2864,Fashion,Washing Machine,BrandA,596.86
PROD_2865,Product_2865,Groceries,Microwave,BrandC,1807.06
PROD_2866,Product_2866,Home Appliances,Haircare,BrandB,1842.7
PROD_2867,Product_2867,Home Appliances,Haircare,BrandD,168.18
PROD_2868,Product_2868,Fashion,Fiction,BrandC,1195.31
PROD_2869,Product_2869,Beauty,Mobile,BrandA,1971.37
PROD_2870,Product_2870,Groceries,Fiction,BrandA,996.64
PROD_2871,Product_2871,Beauty,Beverages,BrandC,91.73
PROD_2872,Product_2872,Beauty,Makeup,BrandC,1150.38
PROD_2873,Product_2873,Electronics,Non-Fiction,BrandA,1493.96
PROD_2874,Product_2874,Fashion,Washing Machine,BrandA,271.98
PROD_2875,Product_2875,Groceries,Washing Machine,BrandD,1976.16
PROD_2876,Product_2876,Electronics,Refrigerator,BrandA,1412.46
PROD_2877,Product_2877,Home Appliances,Refrigerator,BrandD,495.39
PROD_2878,Product_2878,Beauty,Camera,BrandA,1947.7
PROD_2879,Product_2879,Fashion,Beverages,BrandB,1398.63
PROD_2880,Product_2880,Electronics,Beverages,BrandB,1396.08
PROD_2881,Product_2881,Home Appliances,Daily Essentials,BrandB,608.25
PROD_2882,Product_2882,Books,Refrigerator,BrandB,1885.06
PROD_2883,Product_2883,Groceries,Daily Essentials,BrandC,1144.12
PROD_2884,Product_2884,Electronics,Mobile,BrandC,612.33
PROD_2885,Product_2885,Books,Daily Essentials,BrandD,698.11
PROD_2886,Product_2886,Fashion,Non-Fiction,BrandC,312.73
PROD_2887,Product_2887,Groceries,Refrigerator,BrandD,1932.9
PROD_2888,Product_2888,Groceries,Mobile,BrandC,167.45
PROD_2889,Product_2889,Fashion,Mobile,BrandC,1559.69
PROD_2890,Product_2890,Home Appliances,Refrigerator,BrandC,1428.83
PROD_2891,Product_2891,Electronics,Daily Essentials,BrandB,1763.79
PROD_2892,Product_2892,Fashion,Mobile,BrandD,1654.95
PROD_2893,Product_2893,Groceries,Daily Essentials,BrandD,1952.5
PROD_2894,Product_2894,Electronics,Laptop,BrandD,1939.92
PROD_2895,Product_2895,Beauty,Non-Fiction,BrandD,232.36
PROD_2896,Product_2896,Electronics,Camera,BrandC,1823.55
PROD_2897,Product_2897,Groceries,Makeup,BrandA,274.82
PROD_2898,Product_2898,Beauty,Skincare,BrandA,1397.76
PROD_2899,Product_2899,Beauty,Makeup,BrandB,478.06
PROD_2900,Product_2900,Books,Daily Essentials,BrandB,1473.68
PROD_2901,Product_2901,Groceries,Haircare,BrandA,1479.85
PROD_2902,Product_2902,Electronics,Refrigerator,BrandD,887.96
PROD_2903,Product_2903,Groceries,Fiction,BrandD,1905.99
PROD_2904,Product_2904,Electronics,Footwear,BrandB,254.42
PROD_2905,Product_2905,Books,Microwave,BrandD,888.48
PROD_2906,Product_2906,Groceries,Mobile,BrandA,1747.19
PROD_2907,Product_2907,Books,Snacks,BrandB,1672.3
PROD_2908,Product_2908,Books,Refrigerator,BrandC,207.17
PROD_2909,Product_2909,Beauty,Daily Essentials,BrandD,13.54
PROD_2910,Product_2910,Groceries,Non-Fiction,BrandA,87.23
PROD_2911,Product_2911,Books,Academic,BrandA,514.74
PROD_2912,Product_2912,Beauty,Laptop,BrandC,1974.11
PROD_2913,Product_2913,Books,Beverages,BrandB,926.21
PROD_2914,Product_2914,Beauty,Haircare,BrandA,1504.92
PROD_2915,Product_2915,Fashion,Skincare,BrandC,1426.41
PROD_2916,Product_2916,Fashion,Makeup,BrandA,824.13
PROD_2917,Product_2917,Electronics,Haircare,BrandD,1834.86
PROD_2918,Product_2918,Electronics,Non-Fiction,BrandA,1200.72
PROD_2919,Product_2919,Groceries,Camera,BrandD,602.69
PROD_2920,Product_2920,Fashion,Non-Fiction,BrandD,1781.61
PROD_2921,Product_2921,Home Appliances,Snacks,BrandA,1184.16
PROD_2922,Product_2922,Home Appliances,Snacks,BrandD,1518.78
PROD_2923,Product_2923,Books,Fiction,BrandD,1766.04
PROD_2924,Product_2924,Fashion,Beverages,BrandA,1001.07
PROD_2925,Product_2925,Beauty,Snacks,BrandC,1771.45
PROD_2926,Product_2926,Electronics,Refrigerator,BrandD,1174.63
PROD_2927,Product_2927,Electronics,Makeup,BrandB,1813.7
PROD_2928,Product_2928,Books,Refrigerator,BrandD,672.62
PROD_2929,Product_2929,Groceries,Mobile,BrandD,829.42
PROD_2930,Product_2930,Fashion,Microwave,BrandC,896.36
PROD_2931,Product_2931,Groceries,Clothing,BrandD,1514.58
PROD_2932,Product_2932,Home Appliances,Skincare,BrandA,1565.16
PROD_2933,Product_2933,Groceries,Makeup,BrandD,1364.82
PROD_2934,Product_2934,Home Appliances,Accessories,BrandB,1692.34
PROD_2935,Product_2935,Electronics,Daily Essentials,BrandA,1673.24
PROD_2936,Product_2936,Fashion,Daily Essentials,BrandA,490.82
PROD_2937,Product_2937,Fashion,Haircare,BrandC,950.3
PROD_2938,Product_2938,Books,Mobile,BrandC,950.01
PROD_2939,Product_2939,Home Appliances,Washing Machine,BrandD,508.65
PROD_2940,Product_2940,Books,Skincare,BrandA,282.03
PROD_2941,Product_2941,Home Appliances,Camera,BrandA,1355.34
PROD_2942,Product_2942,Books,Beverages,BrandD,1406.17
PROD_2943,Product_2943,Home Appliances,Camera,BrandC,977.51
PROD_2944,Product_2944,Groceries,Beverages,BrandA,1591.62
PROD_2945,Product_2945,Home Appliances,Camera,BrandC,1817.46
PROD_2946,Product_2946,Groceries,Fiction,BrandA,619.51
PROD_2947,Product_2947,Home Appliances,Footwear,BrandD,1551.79
PROD_2948,Product_2948,Books,Clothing,BrandB,374.89
PROD_2949,Product_2949,Fashion,Non-Fiction,BrandA,113.88
PROD_2950,Product_2950,Home Appliances,Microwave,BrandA,1513.71
PROD_2951,Product_2951,Home Appliances,Fiction,BrandA,1744.72
PROD_2952,Product_2952,Fashion,Skincare,BrandA,911.47
PROD_2953,Product_2953,Beauty,Clothing,BrandB,685.77
PROD_2954,Product_2954,Beauty,Laptop,BrandC,1874.47
PROD_2955,Product_2955,Home Appliances,Footwear,BrandB,647.53
PROD_2956,Product_2956,Fashion,Footwear,BrandD,496.32
PROD_2957,Product_2957,Electronics,Footwear,BrandA,991.5
PROD_2958,Product_2958,Fashion,Fiction,BrandB,1046.31
PROD_2959,Product_2959,Beauty,Fiction,BrandD,86.31
PROD_2960,Product_2960,Home Appliances,Makeup,BrandC,1123.89
PROD_2961,Product_2961,Books,Fiction,BrandC,1326.76
PROD_2962,Product_2962,Electronics,Camera,BrandA,1885.93
PROD_2963,Product_2963,Fashion,Makeup,BrandC,1634.39
PROD_2964,Product_2964,Electronics,Skincare,BrandB,322.0
PROD_2965,Product_2965,Books,Snacks,BrandC,1285.38
PROD_2966,Product_2966,Fashion,Footwear,BrandD,1030.06
PROD_2967,Product_2967,Groceries,Fiction,BrandC,989.05
PROD_2968,Product_2968,Groceries,Snacks,BrandD,990.48
PROD_2969,Product_2969,Fashion,Refrigerator,BrandD,899.96
PROD_2970,Product_2970,Home Appliances,Daily Essentials,BrandC,1003.32
PROD_2971,Product_2971,Books,Haircare,BrandA,1870.94
PROD_2972,Product_2972,Home Appliances,Camera,BrandB,658.16
PROD_2973,Product_2973,Home Appliances,Makeup,BrandA,892.2
PROD_2974,Product_2974,Beauty,Refrigerator,BrandD,1818.48
PROD_2975,Product_2975,Groceries,Non-Fiction,BrandD,272.07
PROD_2976,Product_2976,Home Appliances,Microwave,BrandA,1872.11
PROD_2977,Product_2977,Electronics,Makeup,BrandD,1945.57
PROD_2978,Product_2978,Beauty,Haircare,BrandD,722.12
PROD_2979,Product_2979,Books,Fiction,BrandD,721.54
PROD_2980,Product_2980,Groceries,Microwave,BrandD,1078.97
PROD_2981,Product_2981,Beauty,Haircare,BrandD,1089.28
PROD_2982,Product_2982,Home Appliances,Microwave,BrandD,1924.87
PROD_2983,Product_2983,Groceries,Non-Fiction,BrandA,332.55
PROD_2984,Product_2984,Groceries,Skincare,BrandA,68.96
PROD_2985,Product_2985,Books,Skincare,BrandB,1045.2
PROD_2986,Product_2986,Electronics,Laptop,BrandB,373.55
PROD_2987,Product_2987,Electronics,Skincare,BrandA,446.73
PROD_2988,Product_2988,Electronics,Non-Fiction,BrandC,1266.06
PROD_2989,Product_2989,Electronics,Washing Machine,BrandB,1016.72
PROD_2990,Product_2990,Books,Academic,BrandD,25.62
PROD_2991,Product_2991,Fashion,Beverages,BrandB,1470.14
PROD_2992,Product_2992,Home Appliances,Non-Fiction,BrandD,1192.15
PROD_2993,Product_2993,Fashion,Camera,BrandC,598.18
PROD_2994,Product_2994,Books,Non-Fiction,BrandA,425.97
PROD_2995,Product_2995,Beauty,Clothing,BrandC,1974.85
PROD_2996,Product_2996,Groceries,Skincare,BrandD,110.54
PROD_2997,Product_2997,Fashion,Mobile,BrandD,354.39
PROD_2998,Product_2998,Groceries,Accessories,BrandA,1102.81
PROD_2999,Product_2999,Electronics,Refrigerator,BrandA,1147.02
PROD_3000,Product_3000,Groceries,Non-Fiction,BrandB,653.97
PROD_3001,Product_3001,Electronics,Makeup,BrandC,1618.26
PROD_3002,Product_3002,Home Appliances,Camera,BrandD,1994.44
PROD_3003,Product_3003,Books,Haircare,BrandB,1240.59
PROD_3004,Product_3004,Electronics,Makeup,BrandA,845.96
PROD_3005,Product_3005,Beauty,Haircare,BrandD,1220.67
PROD_3006,Product_3006,Fashion,Academic,BrandC,1619.67
PROD_3007,Product_3007,Home Appliances,Daily Essentials,BrandD,1557.23
PROD_3008,Product_3008,Electronics,Camera,BrandB,1421.41
PROD_3009,Product_3009,Electronics,Refrigerator,BrandA,396.35
PROD_3010,Product_3010,Groceries,Refrigerator,BrandD,283.67
PROD_3011,Product_3011,Groceries,Beverages,BrandD,613.23
PROD_3012,Product_3012,Home Appliances,Beverages,BrandD,1269.91
PROD_3013,Product_3013,Fashion,Mobile,BrandA,1751.98
PROD_3014,Product_3014,Books,Clothing,BrandA,1880.14
PROD_3015,Product_3015,Beauty,Refrigerator,BrandA,1604.44
PROD_3016,Product_3016,Beauty,Accessories,BrandC,122.26
PROD_3017,Product_3017,Home Appliances,Snacks,BrandA,1210.65
PROD_3018,Product_3018,Home Appliances,Makeup,BrandC,1500.14
PROD_3019,Product_3019,Beauty,Daily Essentials,BrandB,1839.74
PROD_3020,Product_3020,Books,Beverages,BrandB,218.04
PROD_3021,Product_3021,Groceries,Fiction,BrandD,167.04
PROD_3022,Product_3022,Beauty,Academic,BrandC,625.7
PROD_3023,Product_3023,Home Appliances,Daily Essentials,BrandB,1439.14
PROD_3024,Product_3024,Groceries,Camera,BrandD,1807.57
PROD_3025,Product_3025,Books,Makeup,BrandD,1837.6
PROD_3026,Product_3026,Groceries,Academic,BrandB,1882.0
PROD_3027,Product_3027,Electronics,Beverages,BrandD,813.5
PROD_3028,Product_3028,Groceries,Skincare,BrandA,1552.26
PROD_3029,Product_3029,Books,Accessories,BrandD,1391.2
PROD_3030,Product_3030,Beauty,Haircare,BrandB,469.16
PROD_3031,Product_3031,Beauty,Skincare,BrandB,1273.05
PROD_3032,Product_3032,Groceries,Washing Machine,BrandC,310.12
PROD_3033,Product_3033,Beauty,Snacks,BrandD,1842.02
PROD_3034,Product_3034,Electronics,Clothing,BrandC,1663.06
PROD_3035,Product_3035,Books,Skincare,BrandA,80.52
PROD_3036,Product_3036,Electronics,Makeup,BrandC,1885.27
PROD_3037,Product_3037,Beauty,Footwear,BrandA,585.41
PROD_3038,Product_3038,Fashion,Makeup,BrandA,1893.13
PROD_3039,Product_3039,Books,Snacks,BrandC,655.1
PROD_3040,Product_3040,Groceries,Laptop,BrandC,1261.61
PROD_3041,Product_3041,Beauty,Camera,BrandA,1445.23
PROD_3042,Product_3042,Electronics,Beverages,BrandB,190.33
PROD_3043,Product_3043,Books,Snacks,BrandC,367.33
PROD_3044,Product_3044,Fashion,Washing Machine,BrandA,1744.75
PROD_3045,Product_3045,Groceries,Refrigerator,BrandD,1988.47
PROD_3046,Product_3046,Books,Mobile,BrandA,1825.54
PROD_3047,Product_3047,Home Appliances,Daily Essentials,BrandC,1545.08
PROD_3048,Product_3048,Books,Non-Fiction,BrandB,1464.49
PROD_3049,Product_3049,Fashion,Daily Essentials,BrandB,1623.28
PROD_3050,Product_3050,Home Appliances,Snacks,BrandB,323.49
PROD_3051,Product_3051,Groceries,Beverages,BrandC,545.12
PROD_3052,Product_3052,Beauty,Fiction,BrandA,1518.55
PROD_3053,Product_3053,Beauty,Academic,BrandB,541.99
PROD_3054,Product_3054,Home Appliances,Haircare,BrandB,1826.82
PROD_3055,Product_3055,Electronics,Fiction,BrandC,172.63
PROD_3056,Product_3056,Electronics,Makeup,BrandC,1520.92
PROD_3057,Product_3057,Beauty,Camera,BrandD,1975.06
PROD_3058,Product_3058,Books,Skincare,BrandD,1145.65
PROD_3059,Product_3059,Home Appliances,Mobile,BrandA,667.7
PROD_3060,Product_3060,Beauty,Camera,BrandD,1134.13
PROD_3061,Product_3061,Books,Daily Essentials,BrandC,482.14
PROD_3062,Product_3062,Books,Microwave,BrandA,965.99
PROD_3063,Product_3063,Books,Snacks,BrandD,1239.37
PROD_3064,Product_3064,Electronics,Laptop,BrandB,1030.22
PROD_3065,Product_3065,Books,Washing Machine,BrandA,616.14
PROD_3066,Product_3066,Electronics,Haircare,BrandB,1596.79
PROD_3067,Product_3067,Fashion,Camera,BrandA,1733.74
PROD_3068,Product_3068,Groceries,Laptop,BrandD,1268.27
